 guarantee,n./vt.保证; 担保，保证人，担保物,,,,,
 guardian,n.监护人; 保护人,,,,,
 guideline,n.(常作pl.),,,,,
 guild,n.行会；同业公会,,,,,
 gush,n.迸发 vi.涌出，滔滔不绝地说,,,,,
 gust,n.阵风，(感情的)迸发,,,,,
 guy,"n.家伙, 人",,,,,
 gymnasium,n.体育馆,,,,,
 hail,n./v.(下)冰雹；(冰雹般)一阵，落下,,,,,
 halt,n./v.(途中)暂停，停止，终止 vi.犹豫,,,,,
 hamper,vt.妨碍，阻碍，牵制,,,,,
 hand,n.手；掌握；责任；人手；指针 vt.传递,,,,,
 in hand,可以动用的；在处理中,,,,,
 in the hands of,由...照管,,,,,
 on hand,手头现有,,,,,
 give a hand,帮助,,,,,
 have one's hands full,工作很忙,,,,,
 have the upper hand,取得优势，占上风,,,,,
 change hands,易主,,,,,
 try one's hand at,试做,,,,,
 hand sth down to sb,(作为传统)传下,,,,,
 hand sth out,分发,,,,,
 hand sth over to sb,移交给某人,,,,,
 handbook,n.手册，便览,,,,,
 handicap,vt.妨碍 n.障碍，残废,,,,,
 handsome,a.漂亮的；大方的,,,,,
 hang,v.挂，悬挂；吊死；贴，糊,,,,,
 hang about,相当于hang round(around)闲荡,,,,,
 hang on,紧握；等待,,,,,
 hanp up,挂断电话,,,,,
 haphazard,a./ad.杂乱的(地)，任意的(地),,,,,
 harass,"vt.使烦恼, 折磨，骚扰",,,,,
 harassment,n.烦忧，困扰,,,,,
 harbour,n.港，港口，安全处，避难所 v.隐匿，包庇,,,,,
 hard,a.坚硬的；困难的；难忍的；严厉的；结实的 ,,,,,
 learn sth the hard way,经过艰难困苦而学到,,,,,
 hard and fast,(规则等)严格的,,,,,
 hardware,n.金属日用器皿，计算机硬件,,,,,
 hardy,a.勇敢的，果断的，吃苦的,,,,,
 harmony,n.一致，协调，和声,,,,,
 harness,vt.上挽具；治理；利用 n.挽具，降落伞背?,,,,,
 harsh,adj.粗糙的；严厉的,,,,,
 haste,n.急速，仓促,,,,,
 hasty,adj.急速的；匆促的,,,,,
 hatch,v.孵出，策划,,,,,
 haul,v./n.用力拉，拖；捕获量；拖运的距离,,,,,
 haunt,vt.常去；(鬼，魂)常出没于 n.常去的地方,,,,,
 haven,n.安全处所，避难所,,,,,
 havoc,n.大灾难，浩劫,,,,,
 hawk,n.鹰，骗子；鹰派成员,,,,,
 hazard,n./vt.危险，危害，冒险；做出,,,,,
 hazardous,adj.冒险的,,,,,
 headstrong,a.任性的；顽固的,,,,,
 heal,v.治愈；和解,,,,,
 heap,n./vt.堆；一堆；堆积；许多，大量；装载,,,,,
 hearing,n.听力，听力所及距离，被听到机会；审讯,,,,,
 heart,n.心脏；感情；内心,,,,,
 from one's heart,衷心地,,,,,
 break a person's heart,使某人非常伤心,,,,,
 learn sth by heart,记住，背下,,,,,
 lose heart,丧失信心,,,,,
 take heart from,鼓起勇气,,,,,
 take sth to heart,为某事耿耿于怀,,,,,
 heave,vt.用力举起；说出；掷扔 n.举，拉，扔,,,,,
 hectic,a.闹哄哄的，兴奋的,,,,,
 hedge,n./v.围树篱；障碍；躲闪；推诿,,,,,
 heighten,vt.加高，提高；增大,,,,,
 heir,n.继承人,,,,,
 helicopter,n.直升飞机,,,,,
 hell,n.地狱；阴间；苦境,,,,,
 hemisphere,n.半球，(地球的)半球,,,,,
 hence,ad.从此地，从此时，因此,,,,,
 henceforth,ad.同义于 henceforward今后,,,,,
 herb,n.草本植物;药草,,,,,
 herd,n.兽群，牧口群，牧人 v.把...赶到一起,,,,,
 hereditary,a.遗传的; 世袭的,,,,,
 heritage,n.传统，遗产,,,,,
 hierarchy,n.等级制度,,,,,
 highlight,n.光线最强处，最突出部分,,,,,
 hijack,v.劫持，劫机，拦路抢劫,,,,,
 hike,v./n.徒步旅行；增加；抬起,,,,,
 hilarious,a.狂欢的，热闹的,,,,,
 hinder,vt.阻碍，阻止,,,,,
 hinge,"n.合页，铰链，关键 v.给..安铰链,随..而?",,,,,
 hint,n./v.暗示，提示,,,,,
 historian,n.历史学家,,,,,
 historic,a.有历史意义的,,,,,
 hit,n.打击，巨大的成功 v.打，打击，打倒,,,,,
 hit it off with sb,相处很好,,,,,
 hit on,碰巧打到,,,,,
 hitchhike,v.免费搭乘他人便车,,,,,
 hitherto,ad.到目前为止，迄今,,,,,
 hobby,n.业余爱好,,,,,
 hoist,vt.升起，扯起，向上推 n.起重机，升降机,,,,,
 hold,n./v.握，抓；支持；装得下；认为；举行,,,,,
 hold the line,不挂电话,,,,,
 hold one's ground,坚持立场,,,,,
 hold back,踌躇,,,,,
 hold sb down,压制，压低,,,,,
 hold off,不使接近；拖延；延缓,,,,,
 hold on,坚持，命令停止,,,,,
 hold on to,抓住；不放；不卖掉,,,,,
 hold out,坚持；支持,,,,,
 hold to sth,忠于，保持,,,,,
 hold sb to,使某人信守诺言等,,,,,
 hold-all,手提旅行包,,,,,
 holocaust,n.大破坏,,,,,
 homestay,n.在当地居民家居住,,,,,
 homogeneous,a.同类的，同族的,,,,,
 hop,v./n.单足跳，弹跳,,,,,
 horizon,n.地平线，眼界，视野,,,,,
 horrible,a.可怕的，恐怖的；讨厌的,,,,,
 horticulture,n.园艺,,,,,
 hose,n.输水软管；长统袜 vt.浇园子，用管冲洗,,,,,
 hospitality,n.好客，殷勤,,,,,
 host,n.主人; 许多，一大群，旅店老板,,,,,
 hostage,n.人质,,,,,
 hostile,a.敌对的，敌方的，不友好的,,,,,
 hound,n.猎狗；卑鄙的人 vt.用猎狗追，追逐,,,,,
 hover,vi.(鸟)盘旋，翱翔，(人)逗留在附近徘徊,,,,,
 howl,n./v.嚎叫，怒吼,,,,,
 hubbub,n.吵闹，喧哗,,,,,
 huddle,v.挤作一团，乱堆 n.一堆，一团,,,,,
 hug,vt./n.紧抱，拥抱,,,,,
 hum,v./n.嗡嗡叫，嘈杂声,,,,,
 humanity,n.人类；仁慈，仁爱,,,,,
 humble,a.谦卑的，恭顺的，简陋的 vt.使卑下，贬低,,,,,
 humdrum,a.单调的，枯燥的,,,,,
 humidity,n.湿气，空气湿度,,,,,
 humiliate,vt.使羞辱，使丢脸,,,,,
 hurl,vt./n.猛掷，猛投,,,,,
 hurricane,n.飓风,,,,,
 hydrogen,n.氢气,,,,,
 hygiene,n.卫生,,,,,
 hypothesis,n.(逻辑)前提，假说,,,,,
 hysterical,"a.歇斯底里的, 狂热的",,,,,
 ideal,n.理想的事物；理想 a.完美的，理想的,,,,,
 identical,a.同一的，完全相似的,,,,,
 identify,vt.认出，认为...与...一致,,,,,
 identification,n.认出，识别；身分证明,,,,,
 identity,n.身份; 同一; 一致；特性,,,,,
 ideology,n.思想，思想体系，意识形态,,,,,
 idiom,n.习语，成语,,,,,
 idiot,n.白痴,,,,,
 idle,a.闲着的，空闲的；懒的；无根据的 v.虚度,,,,,
 ignite,v.点燃，使燃烧,,,,,
 ignorance,n.无知，愚昧,,,,,
 illiterate,n./a.文盲(的),,,,,
 illuminate,vt.照亮；用灯装饰；阐明,,,,,
 illusion,n.幻象，错觉,,,,,
 illustrate,vt.举例或以图表说明，配以插图,,,,,
 imaginative,a.想象的，有想象力的,,,,,
 imitate,vt.模仿，模拟，看似,,,,,
 imitation,n.模仿，仿造，仿制品，人造,,,,,
 immense,a.广大的，巨大的,,,,,
 immerse,vt.沉浸，沉浸于,,,,,
 immigrant,n.移民，侨民,,,,,
 imminent,a.迫近的，紧迫的,,,,,
 immune,adj.免除...的；安全的，不受影响的,,,,,
 impact,n.碰撞，撞击，撞击力,,,,,
 impair,vt.损害，削弱,,,,,
 impart,v.告知，透露，给予,,,,,
 impede,vt.妨碍；阻碍,,,,,
 imperative,a.紧急的，必要的，强制的，祈使语气,,,,,
 imperial,a.帝国的，皇帝的,,,,,
 impetus,n.动力，原动力，推动，激励,,,,,
 implement,n.工具，器具 vt.贯彻，履行,,,,,
 implicit,a.含蓄的，暗示的，无保留的,,,,,
 impose,v.把…强加于；征(税)，利用,,,,,
 imposing,a.壮观的，气势雄伟的,,,,,
 impressive,a.给人深刻印象的，惊人的,,,,,
 impromptu,a./ad.无准备的(地)；即兴的(地),,,,,
 improvise,vt.即席创作，临时凑成,,,,,
 impulse,n.推动，冲力，冲动,,,,,
 inapt,a.不适当的，不合适的,,,,,
 inaugurate,vt.为..举行就职典礼，为展览会揭幕，开创,,,,,
 incentive,n.鼓励，激励，动机,,,,,
 incidence,n.发生率，影响的方式,,,,,
 incidentally,ad.偶然地，顺便地,,,,,
 incipient,a.开始的；早期的,,,,,
 incite,vt.激励；煽动,,,,,
 inclination,n.倾向，意愿,,,,,
 incline,v.低头，屈身，倾斜，倾向于 n.斜坡，斜面,,,,,
 inclusive,a.包括的，包含的,,,,,
 incongruous,adj.不适宜的,,,,,
 incorporate,vt.结合，合并，组成公司,,,,,
 incredible,a.难以置信的，惊人的,,,,,
 increment,n.增值，增额,,,,,
 incur,vt.招致; 遭受,,,,,
 indefinite,adj.模糊的，不明确的，无定限的,,,,,
 indelible,a.去不掉的，擦不掉的,,,,,
 indemnity,n.保障，保护；赔偿,,,,,
 indicative,a.指示的；表示的,,,,,
 indicator,n.指示者，指示物,,,,,
 indifferent,a.不感兴趣的，不关心的，质量不高的,,,,,
 indigenous,a.土生土长的，本土的,,,,,
 indignant,a.义愤的，愤慨的,,,,,
 indispensable,a.必不可少的，必需的,,,,,
 individual,adj.个人的，个别的；个体的 n.个人，个体,,,,,
 induce,vt.导致；引起,,,,,
 indulge,vt.放纵，沉迷于,,,,,
 inept,adj.不适当的,,,,,
 inert,a.无活动能力的；惰性的,,,,,
 inertia,n.呆滞，迟钝，惯性,,,,,
 inevitable,a.不可避免的，照例必有的,,,,,
 infant,n.婴儿,,,,,
 infect,vt.传染，受影响，受感染,,,,,
 infectious,a.传染的；感染性的,,,,,
 inference,"n.推论, 推断",,,,,
 inferior,"n.地位(能力)低的人 a.劣质的,差的,下等的",,,,,
 infest,vt.大批出动，成群出现(鼠类及害虫),,,,,
 infinite,a.无限的，无穷的,,,,,
 infirmary,n.医务，医务室,,,,,
 inflation,n.通货膨胀,,,,,
 inflict,vt.使遭受，强加,,,,,
 influence,n./vt.影响(力)，感化(力)，有影响的人或事,,,,,
 influx,n.汇集，流入,,,,,
 infringe,v.触犯；违反，侵害,,,,,
 ingenious,a.机灵的；制作精巧的，灵巧的,,,,,
 ingredient,n.(混合物的)组成部分，配料,,,,,
 inhabit,vt.居住于,,,,,
 inhabitant,n.居民,,,,,
 inherent,a.固有的,,,,,
 inherit,v.继承，经遗传而得(特性等),,,,,
 inhibit,vt.禁止，抑制；阻止,,,,,
 initial,a.最初的 n.人名的首字母 vt.签名首字母于,,,,,
 initiate,vt.创始，着手，介绍某人为(会员等),,,,,
 initiative,n.发端，创始，主动性,,,,,
 inject,vt.注射；注入，灌入,,,,,
 inland,a.内地的，内陆的 ad.在内地，向内地,,,,,
 innocent,a.无罪的，无害的，天真的 n.天真无邪的人,,,,,
 innovation,n.创新，改革,,,,,
 innumerable,a.数不清的,,,,,
 inquire,v.打听，询问,,,,,
 insane,a.愚蠢的; 疯狂的,,,,,
 insert,vt.插入 n.插入物，插页,,,,,
 insight,n.洞察，洞悉，见识,,,,,
 insipid,a.无味的，枯燥乏味的；单调的,,,,,
 insolent,a.蛮横的，粗鲁的,,,,,
 insolvent,adj.无偿债能力的,,,,,
 inspection,n.检查；审视，检阅,,,,,
 inspiration,n.灵感，鼓舞人心的人或事，好主意,,,,,
 inspire,v.激励，鼓励，灌注以创造力,,,,,
 inspiring,a.令人振奋的,,,,,
 install,vt.任命；安装，安置,,,,,
 instalment,n.分期连载，分期支付的款子,,,,,
 instantaneous,ad.瞬间，霎时,,,,,
 instinct,n.本能,,,,,
 instrument,n.仪器；器具；乐器,,,,,
 instrumental,a.起作用的，有助于，乐器的,,,,,
 insulate,vt.使绝缘，使绝热，隔离,,,,,
 insult,vt.侮辱，凌辱 n.侮辱的言词或行为,,,,,
 insurance,n.保险,,,,,
 insure,vt.给…保险,,,,,
 intact,a.未受损的，完整的,,,,,
 integral,a.构成整体所必需的，完整的,,,,,
 integrate,vt.使一体化，取消种族隔离,,,,,
 integrity,n.诚实，正直,,,,,
 intellect,n.智力，才智,,,,,
 intellectual,n.知识分子 a.智力的，理智的，有理解力的,,,,,
 intelligible,a.可理解的，明白的,,,,,
 intense,a.强烈的，剧烈的，热情的,,,,,
 intensify,v.加强; 加剧,,,,,
 intent,a.(目光)不能移的，集中的，专心的，坚决的,,,,,
 interact,vi.干预，干涉，触犯，妨碍,,,,,
 interim,a.临时的，暂时的,,,,,
 interior,a.在内的；内部的，内地的，国内的 n.内部,,,,,
 intermediate,a./n.中间的；中间物,,,,,
 intermittent,a.间歇的，断断续续的,,,,,
 interpret,v.解释，说明，认为...的意思；口译,,,,,
 interrogate,vt.询问，审问,,,,,
 intersection,n.交叉点，十字街口,,,,,
 interval,n.间隔的时间，间隔；间歇,,,,,
 intervene,vi.插入，介入，干涉，(时间)介于,,,,,
 intimate,a.亲密的，私人的，秘密的，精湛的 vt.暗示,,,,,
 intimidate,vt.恫吓，威胁,,,,,
 intricate,a.复杂的，错综的,,,,,
 intrigue,v.笄阴谋，引起的...的兴趣或好奇心 n.阴谋,,,,,
 intrinsic,a.固有的，内在的,,,,,
 intuition,n.直觉，直觉知识,,,,,
 inundate,vt.淹没，泛滥，压倒,,,,,
 invade,vt.侵略；侵犯，蜂拥而至,,,,,
 invalid,a.无效的，作废的 n.病人，病弱者 a.病弱的,,,,,
 invaluable,"a.无价的, 无法估价的",,,,,
 invariably,ad.不变地，永恒地,,,,,
 inventory,n.详细目录，存货清单；存货盘存,,,,,
 invert,vt.倒转，上下倒置,,,,,
 invest,v.投资，购买；授予,,,,,
 investigate,vt.调查，调查研究,,,,,
 invigilate,vi.监考,,,,,
 invincible,a.无敌的，不能征服的,,,,,
 invisible,a.看不见的，无形的,,,,,
 invoice,vt.开发票 n.发票，装货清单,,,,,
 involve,vt.使陷入，使卷入，包含,,,,,
 irony,n.反话，冷嘲，讽刺性的事件、情况等,,,,,
 irrespective,a.不考虑的，不顾的,,,,,
 irrigation,n.灌溉,,,,,
 irritate,vt.激怒；使烦躁，使感到不适,,,,,
 isle,n.岛，小岛,,,,,
 isolate,vt.隔离，孤立,,,,,
 issue,n.出版，问题，发行 v.分发，出版，发行,,,,,
 item,n.条款，项目，一条(新闻),,,,,
 itinerary,n.旅行计划，旅行日记，旅程,,,,,
 ivory,n.象牙；象牙制品 a.象牙色的,,,,,
 jagged,a.边缘不整齐的，参差不齐的,,,,,
 jail,n.监狱,,,,,
 jam,v.压紧，夹住，发生故障，塞进 n.阻塞物,,,,,
 janitor,n.看门人，管门人,,,,,
 jealous,a.妒忌的；妒羡的,,,,,
 jeer,v.嘲笑 n.讥笑的言语,,,,,
 jeopardise,vt.使受危害，使陷险境,,,,,
 jerk,n./v.急动，急停,,,,,
 jog,v./n.轻推，轻撞，缓步前进，漫跑,,,,,
 jolt,v.颠簸，颠簸而行,,,,,
 journal,n.学术性刊物，期刊；日记,,,,,
 journalist,n.记者，新闻工作者,,,,,
 judicial,"a.法庭(官)的, 审判的",,,,,
 jumble,v./n.混杂，杂乱，混乱,,,,,
 junction,n.交叉点，接合点,,,,,
 jungle,n.丛林，密林,,,,,
 junior,n.较年幼者 a.较年幼的，等级较低的,,,,,
 junk,n.旧货，假货 vt.把(当废物)丢弃,,,,,
 jury,n.陪审团,,,,,
 justify,vt.证明...是正当的或有理的，为...辩护,,,,,
 justification,n.理由,,,,,
 juvenile,a.青少年的，幼稚的 n.青少年,,,,,
 keen,a.锋利的，尖锐的，强烈的；敏锐的；渴望的,,,,,
 keep,v.使保持某一状态，阻止，保留，履行，保持,,,,,
 keep sth in mind,记住,,,,,
 keep sth from,不让他人知道，留下,,,,,
 keep sth to oneself,不让他人分享,,,,,
 keep at sth,不断地做,,,,,
 keep away from,远离，回避,,,,,
 keep sb down,压制,,,,,
 keep in with sb,与(某人)保持友谊,,,,,
 keep off,不接近,,,,,
 keep on doing sth,继续做某事,,,,,
 keep sth on,穿着,,,,,
 keep sb on,继续雇佣某人,,,,,
 keep sb out of,不让入内,,,,,
 keep to sth,履行诺言，限制自己,,,,,
 keep sb up,使迟睡,,,,,
 keep it up,继续下去而不松弛,,,,,
 kernel,n.果核，果仁，核心,,,,,
 kidnap,vt.诱拐；绑架,,,,,
 kidney,n.肾，腰子,,,,,
 kin,n.家族、亲属,,,,,
 kindle,v.点燃，引起，激发,,,,,
 kit,n.(士兵)所有装备，成套工具 vt.发给装备,,,,,
 knit,v.编织；紧密结合,,,,,
 knob,n.圆形把手，旋纽，圆形突出物,,,,,
 knot,n.绳结；结合；树节；海里；小群人 v.打结,,,,,
 laborious,a.吃力的，努力的，不流畅,,,,,
 lace,n.鞋带；花边,,,,,
 laden,a.装满的，载满的,,,,,
 lag,vi.走得慢，落后 n.相隔时间,,,,,
 lamb,n.小羊；羔羊肉,,,,,
 lame,a.跛的；瘸的，不能说服人的 vt.使跛,,,,,
 lament,v.悲痛，哀悼 n.挽歌，挽诗,,,,,
 landscape,n.风景，景色，风景画,,,,,
 lane,n.小径，行车道，巷,,,,,
 languid,a.没精打采的，倦怠的,,,,,
 lap,n.(跑道的)一圈；腰以下及大腿的前面部分,,,,,
 lapse,n.小错，记错；(时间)流逝；[律]权利终止,,,,,
 lash,n./v.鞭打，责骂；眼睫毛,,,,,
 latent,a.潜在的；潜伏的,,,,,
 lateral,a.侧面的；旁边的,,,,,
 latitude,n.纬度；地区；(言论，行动的)自由,,,,,
 laudable,a.值得称赞的,,,,,
 launch,"v.使(船)下水，发射,开始,开办 n.下水",,,,,
 laundry,n.洗衣店，要洗的东西,,,,,
 lavish,a.慷慨的，过度的，大量的,,,,,
 lawn,n.草地，草坪,,,,,
 lax,a.疏忽的，不严格的,,,,,
 lay,v.放，放置，安置；下蛋,,,,,
 lay sth bare,显示，表露,,,,,
 lay sth aside,储蓄；放一边,,,,,
 lay down one's life,献出生命,,,,,
 lay sth on,安装，提供,,,,,
 lay sth out,展示，摆开，布置，设计,,,,,
 layer,n.层,,,,,
 layman,n.俗人，外行，门外汉,,,,,
 layoff,n.临时解雇，停工,,,,,
 layout,n.布置，设计,,,,,
 leaflet,n.散页的印刷品，传单,,,,,
 leak,n.漏洞，泄漏,,,,,
 leap,v.扑向，欣然接受 n.跳，跃,,,,,
 lease,vt.出租 n.租约,,,,,
 leave,v.离开，遗忘；保持一定状态；留下,,,,,
 leave for,动身去,,,,,
 leave sb behind,忘带，留下，放弃,,,,,
 leave sb alone,不干涉某人,,,,,
 leave off,(使)停止,,,,,
 leave sth out,遗漏,,,,,
 legal,a.法律的,,,,,
 legend,n.传说，传奇，传奇文学；地图图例,,,,,
 legislate,vi.立法,,,,,
 legislation,n.立法,,,,,
 legitimate,a.合法的，合理的,,,,,
 lenient,a.宽大的，宽厚的,,,,,
 lens,n.透镜；眼睛水晶体,,,,,
 let,v.允许，让，出租,,,,,
 let oneself go,尽情；情不自禁,,,,,
 let sb down,使失望,,,,,
 let sb in for,使陷入(困难，艰苦工作),,,,,
 lethal,a.致死的；致死的,,,,,
 lever,n.杆，杠杆；施加影响的手段 vt.用杠杆移动,,,,,
 levy,"n./v.征收, 征税",,,,,
 liability,n.义务；不利；阻碍；债务,,,,,
 liable,a.有...倾向的；可能遭受...的；有责任的,,,,,
 liaison,n.联络,,,,,
 liberal,a.慷慨的，大方的，胸怀宽大的,,,,,
 licence,n.许可，特许，执照；放纵,,,,,
 lick,n./vt.舔；(火焰)卷过；(波浪)轻拍,,,,,
 light,a.明亮的；轻的；不重要的 n.光，光线,,,,,
 make light of,轻视,,,,,
 come sth to light,同义bring sth to light显露，揭露,,,,,
 shed light on,同义throw light on使某物清楚显示,,,,,
 in the light of,根据,,,,,
 likelihood,n.可能性,,,,,
 likewise,ad.同样地；也,,,,,
 limb,n.肢；翼；翅膀；大树枝,,,,,
 limp,a.柔软的，软弱的 vt./n.跛行，蹒跚,,,,,
 line,n.线；皱纹；外形；行列 v.用线标示，排列,,,,,
 in line for,即可得到,,,,,
 stand in line,排成一队,,,,,
 in line with,跟…一致,,,,,
 out of line with,跟...不一致,,,,,
 line up,排成行列,,,,,
 linear,a.线的，直线的，长度的,,,,,
 linen,n.亚麻布，衬衣裤,,,,,
 liner,n.班机，班轮,,,,,
 linger,vi.逗留，徘徊,,,,,
 liquor,n.酒；酒类,,,,,
 literacy,n.识字，读写能力,,,,,
 literally,ad.照字义地，逐字地,,,,,
 literature,n.文学，文学作品，文献，著作,,,,,
 litter,"n.杂乱物；一胎生下的小动物 v.使杂乱,乱丢",,,,,
 live,v.活，生活 a.有生命的，实况的,,,,,
 live through,度过,,,,,
 live on,...为主食，靠...生活,,,,,
 live up to sth,与...相等,,,,,
 live with sth,接受，忍受,,,,,
 live it up,过着逍遥的日子,,,,,
 livestock,n.家畜，牲畜,,,,,
 loaf,n.一块面包，块，团 v.消磨时间,,,,,
 loan,n.借出物，贷款；借出 v.借,,,,,
 loath,loth a.不愿意的,,,,,
 loth,a.loath不愿意的,,,,,
 lobby,n.门廊；院外活动集团 v.对议员等游说活动,,,,,
 locality,n.地区，地方,,,,,
 locker,n.(公共场所存衣帽的)小橱柜,,,,,
 locomotive,a.运动的，移动的 n.火车头,,,,,
 lodge,v.供住宿，寄宿；存放；提出 n.仆人住房,,,,,
 lodging,n.寄宿，住所；(大学生的)校外宿舍,,,,,
 lofty,a.极高的，高尚的，高傲的,,,,,
 log,n.原木，圆木,,,,,
 logic,n.逻辑，逻辑学，条理性,,,,,
 loll,"v.懒洋洋地倚靠,(头等)垂下n.游手好闲的人",,,,,
 longitude,n.经度,,,,,
 lock,v./n.看，显得，似乎，注意,,,,,
 look one's best,显得最有吸引力,,,,,
 look about for sth,四处寻找,,,,,
 look after sb,照顾,,,,,
 look at sth,看，浏览，检查,,,,,
 look back on sth,回顾,,,,,
 look for sb,寻找,,,,,
 look forward to sth,盼望,,,,,
 look in sb,顺便看望,,,,,
 look on sb,顺便看望,,,,,
 look into,调查，检查,,,,,
 look on sb as,看待,,,,,
 look out for sb,注意,,,,,
 look over sth,检查,,,,,
 look round,慎重考虑；转头看,,,,,
 look round sth,观光,,,,,
 look to sb for sth,依赖,,,,,
 look sth up,查字典,,,,,
 look up to sb,尊敬,,,,,
 loom,vi.隐隐呈现，赫然耸现 n.织机，织造(术),,,,,
 loop,n.环状物，绳圈，环 v.绕成圈,,,,,
 lottery,n.彩票,,,,,
 lounge,vi.懒洋洋地倚、躺；闲逛 n.懒洋洋的姿势,,,,,
 loyal,a.忠诚的,,,,,
 lubricate,vt.使润滑，使顺利,,,,,
 lucid,a.清楚的，易懂的，神智清醒的,,,,,
 lucrative,a.有利的，赚钱的,,,,,
 ludicrous,a.荒谬的，可笑的,,,,,
 lull,v.使安静，变平静 n.间歇,,,,,
 luminous,a.发光的；发亮的,,,,,
 lump,n.团，块，肿块 vt.合在一起，结块,,,,,
 lunar,a.月的，似月的,,,,,
 lure,n./vt.诱惑(力)；引诱，吸引,,,,,
 lurk,vi.埋伏，潜伏,,,,,
 luxury,n.奢侈，奢侈品,,,,,
 mackintosh,n.(英国英语)雨衣；苹果计算机的一种型号,,,,,
 madden,vt.使发疯，使发狂,,,,,
 magistrate,n.地方法官,,,,,
 magnanimous,a.慷慨的，宽宏大量的,,,,,
 magnate,n.达官，显贵,,,,,
 magnetic,a.有磁性的，有吸引力的,,,,,
 magnificent,a.宏伟的，壮丽的,,,,,
 magnify,vt.放大，扩大；夸大，夸张,,,,,
 magnitude,n.重要性；大小,,,,,
 maiden,n.(文学)少女，未嫁女人 a.未婚女子的,,,,,
 maim,vt.残害，使残废,,,,,
 main,n.(自来水、煤气等)总管道，干线,,,,,
 in the main,大体上的,,,,,
 maintain,vt.维持；抚养；坚持；维修,,,,,
 maintenance,n.维持，抚养；生活费,,,,,
 maize,n.玉米,,,,,
 majestic,a.威严的；庄严的,,,,,
 majority,n.多数；多得票数，法定年龄,,,,,
 make,v.做,,,,,
 make sth do,对付，应对,,,,,
 make do with sth,对付,,,,,
 make sense,有意义,,,,,
 make for sb,走向；贡献,,,,,
 make sth of,了解,,,,,
 make off,逃走,,,,,
 make off with sth,携...而逃,,,,,
 make sth out,书写，填写，辩认，认出,,,,,
 make sb out to be,把...说成,,,,,
 make sth up,补足，弥补；编造，虚构；组成；准备,,,,,
 make sb up,化装,,,,,
 make up for sth,补偿,,,,,
 make it up with sb,与...和解,,,,,
 making,n.制成,,,,,
 be the making of,成功的原因,,,,,
 have the making of,具有成为...所需要的素质,,,,,
 malice,n.恶意，怨恨,,,,,
 malignant,a.恶意的；恶毒的；(疾病)恶性的,,,,,
 mall,n.大型购物中心,,,,,
 malleable,a.(金属)可锻的;有延展性的;(性格)可训练的,,,,,
 malnutrition,n.营养不良,,,,,
 maltreat,vt.虐待,,,,,
 mammal,n.哺乳动物,,,,,
 manacle,n.手铐 vt.上手铐，束缚,,,,,
 mandate,n.命令，训令；授权(选民对代表),,,,,
 mandatory,a.命令的；强制性的,,,,,
 maneuver,n.调动，机动；演习；策略；总括 v.使调动,,,,,
 mania,n.疯狂；躁狂症，狂热，癖好,,,,,
 maniac,n.疯子，躁狂者,,,,,
 manifest,a.明白的，明显的 vt.显示，出现,,,,,
 manifold,a.多样的；种种的,,,,,
 manipulate,vt.熟练地使用；操纵,,,,,
 mantle,n.斗篷，披风；覆盖物，(煤气灯)白热罩,,,,,
 mansion,n.大厦，官邸,,,,,
 manual,a.手工的，用手的 n.手册；便览,,,,,
 manure,n.粪，肥，肥粒 vt.施肥,,,,,
 manufacture,vt.大量制造加工 n.(大量)制造；产品,,,,,
 manuscript,n.手稿，原稿,,,,,
 mar,vt.毁坏，弄糟,,,,,
 marble,n.大理石，(游戏用的)玻璃弹子,,,,,
 march,n.行进，行军；进展,,,,,
 margin,n.(页边)空白；边缘；(时间，金钱)多余,,,,,
 marginal,a.很少的，微量的,,,,,
 marine,a.海的，海运的 n.船舶；海运业,,,,,
 marital,a.婚姻的，丈夫的,,,,,
 maritime,a.海上的；海事的；近海的；沿海的,,,,,
 marrow,n.髓，骨髓,,,,,
 marsh,n.沼泽，湿地,,,,,
 martial,a.战争的；军事的,,,,,
 martyr,n.烈士，殉难者 vt.杀害，折磨，牺牲,,,,,
 marvel,n.令人惊奇的事；创造奇迹,,,,,
 marvelous,a.令人惊奇的；创造奇迹的,,,,,
 masculine,a.男性的，阳性的,,,,,
 mask,n.面具；口罩 vt.遮蔽，伪装,,,,,
 massacre,n./vt.大屠杀，残杀,,,,,
 massive,a.巨大的,,,,,
 masterpiece,n.杰作；名著,,,,,
 match,"n.火柴；比赛；对手；婚姻;相称v.相当,相称",,,,,
 maternal,a.母亲的，母系的,,,,,
 matrimony,n.婚姻，结婚，婚姻生活,,,,,
 mature,a.成熟的，充分发展的 vt.使成熟，使成长,,,,,
 maximum,n.最大量；最大限度,,,,,
 meadow,n.草地,,,,,
 meagre,a.瘦的，不足的，贫乏的,,,,,
 mean,a.难看的，简陋的；吝啬的，自私的 n.中间,,,,,
 means,n.方法，手段，金钱，财富,,,,,
 measure,n.量度，分量，尺寸；量具；行动，步骤,,,,,
 mechanism,n.机械装置；机构；机制,,,,,
 medal,n.奖章；纪念章,,,,,
 meddle,vi.干涉(预),,,,,
 mediate,v.调停；居间促成,,,,,
 medieval,a.中古的，中世纪的,,,,,
 mediocre,a.平庸的，平常的,,,,,
 meditate,vt.深思，仔细思考,,,,,
 medium,n.媒介；中庸间，适中 a.中等的，中庸,,,,,
 meek,a.温顺的，谦逊的,,,,,
 melancholy,n.忧郁，悲哀 a.忧郁的，令人伤感的,,,,,
